C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_26_738.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_26_738.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_26_738.jpg, -1, 0.6263803, 0, 0.8273296
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_26_843.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_26_843.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_26_843.jpg, -1, 0.94251, 0, 1.756693
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_26_951.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_26_951.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_26_951.jpg, -1, 1, 0, 2.875374
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_27_056.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_27_056.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_27_056.jpg, -1, 1, 0, 4.227
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_27_159.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_27_159.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_27_159.jpg, -0.8435751, 1, 0, 5.362485
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_27_265.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_27_265.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_27_265.jpg, -0.5559372, 1, 0, 6.527328
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_27_367.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_27_367.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_27_367.jpg, -0.2475142, 1, 0, 7.678581
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_27_471.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_27_471.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_27_471.jpg, 0, 1, 0, 8.798748
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_27_575.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_27_575.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_27_575.jpg, 0, 1, 0, 10.13832
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_27_683.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_27_683.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_27_683.jpg, 0, 1, 0, 11.24422
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_27_786.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_27_786.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_27_786.jpg, 0, 1, 0, 12.37845
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_27_888.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_27_888.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_27_888.jpg, -0.1399893, 1, 0, 13.36003
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_27_991.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_27_991.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_27_991.jpg, -0.4212471, 1, 0, 14.47924
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_28_098.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_28_098.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_28_098.jpg, -0.05345582, 1, 0, 15.71969
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_28_201.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_28_201.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_28_201.jpg, 0, 1, 0, 16.7083
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_28_305.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_28_305.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_28_305.jpg, 0, 1, 0, 17.78147
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_28_408.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_28_408.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_28_408.jpg, -0.2820507, 1, 0, 18.76926
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_28_513.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_28_513.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_28_513.jpg, -0.2103105, 1, 0, 19.73173
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_28_623.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_28_623.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_28_623.jpg, 0, 1, 0, 20.92339
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_28_727.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_28_727.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_28_727.jpg, 0, 1, 0, 21.94189
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_28_833.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_28_833.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_28_833.jpg, 0, 1, 0, 22.91612
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_28_938.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_28_938.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_28_938.jpg, 0, 1, 0, 24.09186
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_29_039.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_29_039.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_29_039.jpg, -0.3036993, 1, 0, 25.01462
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_29_145.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_29_145.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_29_145.jpg, -0.3537956, 1, 0, 25.83683
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_29_246.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_29_246.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_29_246.jpg, -0.05974195, 1, 0, 26.78792
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_29_346.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_29_346.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_29_346.jpg, 0, 1, 0, 27.71549
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_29_447.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_29_447.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_29_447.jpg, 0, 1, 0, 28.64326
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_29_556.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_29_556.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_29_556.jpg, 0, 1, 0, 29.74624
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_29_656.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_29_656.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_29_656.jpg, 0, 1, 0, 30.19022
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_29_761.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_29_761.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_29_761.jpg, -0.3155211, 1, 0, 30.1668
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_29_864.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_29_864.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_29_864.jpg, -0.4018968, 1, 0, 30.1708
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_29_965.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_29_965.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_29_965.jpg, -0.1040049, 1, 0, 30.19197
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_30_073.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_30_073.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_30_073.jpg, 0, 1, 0, 30.18863
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_30_178.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_30_178.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_30_178.jpg, 0, 1, 0, 30.19024
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_30_277.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_30_277.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_30_277.jpg, -0.1906695, 1, 0, 30.18172
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_30_379.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_30_379.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_30_379.jpg, -0.1206171, 1, 0, 30.19073
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_30_488.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_30_488.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_30_488.jpg, 0, 1, 0, 30.19037
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_30_588.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_30_588.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_30_588.jpg, 0, 1, 0, 30.18946
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_30_695.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_30_695.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_30_695.jpg, 0, 1, 0, 30.18982
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_30_795.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_30_795.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_30_795.jpg, 0, 1, 0, 30.18909
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_30_903.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_30_903.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_30_903.jpg, 0, 1, 0, 30.19059
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_31_007.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_31_007.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_31_007.jpg, 0, 1, 0, 30.19045
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_31_107.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_31_107.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_31_107.jpg, 0, 1, 0, 30.19027
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_31_209.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_31_209.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_31_209.jpg, -0.1735521, 1, 0, 30.18212
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_31_310.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_31_310.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_31_310.jpg, -0.2256537, 1, 0, 30.18523
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_31_415.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_31_415.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_31_415.jpg, 0, 1, 0, 30.1897
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_31_522.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_31_522.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_31_522.jpg, 0, 1, 0, 30.19043
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_31_628.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_31_628.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_31_628.jpg, 0, 1, 0, 30.18949
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_31_731.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_31_731.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_31_731.jpg, 0, 1, 0, 30.19029
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_31_834.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_31_834.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_31_834.jpg, 0, 1, 0, 30.19028
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_31_938.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_31_938.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_31_938.jpg, -0.0890934, 1, 0, 30.18836
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_32_041.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_32_041.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_32_041.jpg, -0.3430746, 1, 0, 30.16484
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_32_141.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_32_141.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_32_141.jpg, -0.04182419, 1, 0, 30.19041
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_32_241.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_32_241.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_32_241.jpg, 0, 1, 0, 30.18974
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_32_343.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_32_343.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_32_343.jpg, 0, 1, 0, 30.19028
C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\center_2020_04_18_17_27_32_448.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\left_2020_04_18_17_27_32_448.jpg, C:\Users\willm\Documents\Programming\Udemy\Complete Self-Driving Car Course\Data\IMG\right_2020_04_18_17_27_32_448.jpg, 0, 1, 0, 30.19027
